Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
3693,154.9003723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1143087,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1143087 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
3694,154.9003723,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,716,Application Data,Full_Port_Scan,Anomalous
3695,154.9005999,0.0002276000000165368,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,796,Application Data,Full_Port_Scan,Anomalous
3696,154.9436035,0.04300359999999159,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1145831,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1145831 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3697,154.9436035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1147171,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1147171 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3698,154.9436035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1148511,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1148511 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3699,154.9436035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1149851,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1149851 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3700,154.9436035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1151191,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1151191 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3701,154.9436035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1152531,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1152531 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3702],Full_Port_Scan,Anomalous
3702,154.9436035,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,730,Application Data,Full_Port_Scan,Anomalous
3703,154.943853,0.00024949999999535066,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,309,Application Data,Full_Port_Scan,Anomalous
3704,154.9460212,0.0021681999999998425,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1139067,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1139067 Win=552 Len=0,Full_Port_Scan,Anomalous
3705,154.9460984,7.720000002109373e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1140407,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1140407 Win=552 Len=0,Full_Port_Scan,Anomalous
3706,154.9478054,0.0017069999999819174,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1143087,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1143087 Win=552 Len=0,Full_Port_Scan,Anomalous
3707,154.9491109,0.0013055000000008476,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1144427,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1144427 Win=552 Len=0,Full_Port_Scan,Anomalous
3708,154.9491987,8.780000001706867e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1145089,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1145089 Win=552 Len=0,Full_Port_Scan,Anomalous
3709,154.9507244,0.0015257000000019616,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1145831,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1145831 Win=552 Len=0,Full_Port_Scan,Anomalous
3710,154.9855811,0.034856699999977536,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1147171,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1147171 Win=552 Len=0,Full_Port_Scan,Anomalous
3711,154.9855821,9.999999974752427e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1148511,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1148511 Win=552 Len=0,Full_Port_Scan,Anomalous
3712,154.9870334,0.001451300000013589,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1152531,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1152531 Win=552 Len=0,Full_Port_Scan,Anomalous
3713,154.9884739,0.001440500000001066,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1154547,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1154547 Win=552 Len=0,Full_Port_Scan,Anomalous
3714,154.9885125,3.8600000010546864e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418487,1154802,552,0,,,,,58,443  >  63074 [ACK] Seq=418487 Ack=1154802 Win=552 Len=0,Full_Port_Scan,Anomalous
3715,155.059994,0.071481499999976,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,343,Application Data,Full_Port_Scan,Anomalous
3716,155.0599971,3.10000001491062e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,407,Application Data,Full_Port_Scan,Anomalous
3717,155.0600789,8.18000000037955e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1154802,419121,509,0,,,,,54,63074  >  443 [ACK] Seq=1154802 Ack=419121 Win=509 Len=0,Full_Port_Scan,Anomalous
3718,155.0614651,0.001386199999984683,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3719,155.1020711,0.04060599999999681,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1154802,419152,509,0,,,,,54,63074  >  443 [ACK] Seq=1154802 Ack=419152 Win=509 Len=0,Full_Port_Scan,Anomalous
3720,155.2943919,0.1923208000000045,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,360,Application Data,Full_Port_Scan,Anomalous
3721,155.2944947,0.00010280000000761902,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,138,"Application Data, Application Data",Full_Port_Scan,Anomalous
3722,155.2945253,3.060000000232321e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1154802,419534,507,0,,,,,54,63074  >  443 [ACK] Seq=1154802 Ack=419534 Win=507 Len=0,Full_Port_Scan,Anomalous
3723,157.1946123,1.900086999999985,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3724,157.2987234,0.10411110000001145,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3725,157.5072635,0.20854009999999334,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3726,157.9255106,0.4182471000000021,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3727,158.2998847,0.37437410000001137,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Full_Port_Scan,Anomalous
3728,158.3000284,0.00014369999999530592,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Full_Port_Scan,Anomalous
3729,158.3352435,0.03521509999998784,104.18.39.21,10.33.33.87,TCP,443,60433,ACK,,False,1856,1938,18,0,,,,,58,443  >  60433 [ACK] Seq=1856 Ack=1938 Win=18 Len=0,Full_Port_Scan,Anomalous
3730,158.7552908,0.42004730000002155,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3731,159.9535235,1.198232699999977,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1154802,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1154802 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3732,159.9535235,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1156142,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1156142 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3733,159.9535235,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1157482,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1157482 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3734,159.9535235,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1158822,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1158822 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3735,159.9535235,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1160162,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1160162 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3736,159.9535235,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1161502,419534,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1161502 Ack=419534 Win=507 Len=1340 [TCP PDU reassembled in 3737],Full_Port_Scan,Anomalous
3737,159.9535235,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,717,Application Data,Full_Port_Scan,Anomalous
3738,159.953657,0.00013350000000400541,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,822,Application Data,Full_Port_Scan,Anomalous
3739,160.0524842,0.09882720000001655,10.33.33.87,104.18.32.47,TCP,63074,443,"PSH,ACK",TCP Retransmission,True,1162933,419534,507,1340,,,,,1394,"[TCP Retransmission] 63074  >  443 [PSH, ACK] Seq=1162933 Ack=419534 Win=507 Len=1340",Full_Port_Scan,Anomalous
3740,160.1288677,0.0763834999999915,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1156142,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1156142 Win=552 Len=0,Full_Port_Scan,Anomalous
3741,160.1288689,1.1999999856016075e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1157482,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1157482 Win=552 Len=0,Full_Port_Scan,Anomalous
3742,160.1288695,6.000000212225132e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1160162,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1160162 Win=552 Len=0,Full_Port_Scan,Anomalous
3743,160.1289394,6.989999999973406e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1161502,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1161502 Win=552 Len=0,Full_Port_Scan,Anomalous
3744,160.1289401,6.999999868639861e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1163505,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1163505 Win=552 Len=0,Full_Port_Scan,Anomalous
3745,160.1307399,0.001799800000014784,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,419534,1164273,552,0,,,,,58,443  >  63074 [ACK] Seq=419534 Ack=1164273 Win=552 Len=0,Full_Port_Scan,Anomalous
3746,160.1307412,1.2999999796647899e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,TCP Dup ACK 3745#1,True,419534,1164273,552,0,,,,,70,[TCP Dup ACK 3745#1] 443  >  63074 [ACK] Seq=419534 Ack=1164273 Win=552 Len=0 SLE=1162933 SRE=1164273,Full_Port_Scan,Anomalous
3747,160.3042556,0.17351440000001617,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,370,Application Data,Full_Port_Scan,Anomalous
3748,160.3042577,2.099999989013668e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,409,Application Data,Full_Port_Scan,Anomalous
3749,160.3043403,8.260000001314438e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1164273,420197,511,0,,,,,54,63074  >  443 [ACK] Seq=1164273 Ack=420197 Win=511 Len=0,Full_Port_Scan,Anomalous
3750,160.3056541,0.0013137999999912608,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3751,160.3057559,0.00010180000001014378,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3752,160.3379338,0.03217789999999354,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1164308,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1164308 Win=552 Len=0,Full_Port_Scan,Anomalous
3753,160.3458874,0.007953600000007555,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1164308,420228,511,0,,,,,54,63074  >  443 [ACK] Seq=1164308 Ack=420228 Win=511 Len=0,Full_Port_Scan,Anomalous
3754,160.4151257,0.06923829999999498,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3755,163.5138189,3.0986931999999854,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,284,Application Data,Full_Port_Scan,Anomalous
3756,163.5138901,7.120000000782056e-05,57.144.43.32,10.33.33.87,TCP,443,41764,"PSH,ACK",TCP Retransmission,True,104992,37408,146944,226,,,,,284,"[TCP Retransmission] 443  >  41764 [PSH, ACK] Seq=104992 Ack=37408 Win=146944 Len=226",Full_Port_Scan,Anomalous
3757,163.5139138,2.3700000014059697e-05,10.33.33.87,57.144.43.32,TCP,41764,443,ACK,,False,37408,105218,130816,0,,,,,66,41764  >  443 [ACK] Seq=37408 Ack=105218 Win=130816 Len=0 SLE=104992 SRE=105218,Full_Port_Scan,Anomalous
3758,163.7333202,0.2194063999999969,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,83,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3759,163.7559476,0.022627400000004627,10.33.33.87,160.79.104.10,QUIC,,,,,False,,,,,,,,,121,"Protected Payload (KP0), DCID=01e1343f7eb9dc137ce3913f09b9d215d7dd23cb",Full_Port_Scan,Anomalous
3760,164.1255029,0.3695552999999734,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,128,Application Data,Full_Port_Scan,Anomalous
3761,164.16553,0.0400271000000032,57.144.43.32,10.33.33.87,TCP,443,41764,ACK,,False,105218,37482,146944,0,,,,,58,443  >  41764 [ACK] Seq=105218 Ack=37482 Win=146944 Len=0,Full_Port_Scan,Anomalous
3762,165.3941961,1.228666099999998,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1164308,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1164308 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3763,165.3941961,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1165648,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1165648 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3764,165.3941961,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1166988,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1166988 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3765,165.3941961,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1168328,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1168328 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3766,165.3941961,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1169668,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1169668 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3767,165.3941961,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1171008,420228,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1171008 Ack=420228 Win=511 Len=1340 [TCP PDU reassembled in 3768],Full_Port_Scan,Anomalous
3768,165.3941961,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,717,Application Data,Full_Port_Scan,Anomalous
3769,165.3943243,0.00012820000000601794,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,839,Application Data,Full_Port_Scan,Anomalous
3770,165.4739291,0.07960479999999848,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1168328,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1168328 Win=552 Len=0,Full_Port_Scan,Anomalous
3771,165.4739303,1.200000014023317e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1169668,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1169668 Win=552 Len=0,Full_Port_Scan,Anomalous
3772,165.4761814,0.0022510999999951764,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1171008,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1171008 Win=552 Len=0,Full_Port_Scan,Anomalous
3773,165.4761824,9.999999974752427e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1173011,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1173011 Win=552 Len=0,Full_Port_Scan,Anomalous
3774,165.4775328,0.0013504000000068572,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420228,1173796,552,0,,,,,58,443  >  63074 [ACK] Seq=420228 Ack=1173796 Win=552 Len=0,Full_Port_Scan,Anomalous
3775,165.7333346,0.2558018000000004,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,366,Application Data,Full_Port_Scan,Anomalous
3776,165.7334192,8.459999997967316e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,409,Application Data,Full_Port_Scan,Anomalous
3777,165.7334456,2.6400000024295878e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1173796,420887,509,0,,,,,54,63074  >  443 [ACK] Seq=1173796 Ack=420887 Win=509 Len=0,Full_Port_Scan,Anomalous
3778,165.7346249,0.0011792999999897802,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3779,165.7348974,0.00027249999999412466,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3780,165.7681412,0.03324380000000815,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1173831,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1173831 Win=552 Len=0,Full_Port_Scan,Anomalous
3781,165.7748865,0.006745300000005727,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1173831,420918,509,0,,,,,54,63074  >  443 [ACK] Seq=1173831 Ack=420918 Win=509 Len=0,Full_Port_Scan,Anomalous
3782,166.6526252,0.8777386999999806,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1173831,420918,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1173831 Ack=420918 Win=509 Len=1340 [TCP PDU reassembled in 3786],Full_Port_Scan,Anomalous
3783,166.6526252,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1175171,420918,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1175171 Ack=420918 Win=509 Len=1340 [TCP PDU reassembled in 3786],Full_Port_Scan,Anomalous
3784,166.6526252,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1176511,420918,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1176511 Ack=420918 Win=509 Len=1340 [TCP PDU reassembled in 3786],Full_Port_Scan,Anomalous
3785,166.6526252,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1177851,420918,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1177851 Ack=420918 Win=509 Len=1340 [TCP PDU reassembled in 3786],Full_Port_Scan,Anomalous
3786,166.6526252,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1302,Application Data,Full_Port_Scan,Anomalous
3787,166.6527898,0.00016460000000506625,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1180439,420918,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1180439 Ack=420918 Win=509 Len=1340 [TCP PDU reassembled in 3788],Full_Port_Scan,Anomalous
3788,166.6527898,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1075,Application Data,Full_Port_Scan,Anomalous
3789,166.7223036,0.06951380000000995,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1175171,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1175171 Win=552 Len=0,Full_Port_Scan,Anomalous
3790,166.7223048,1.1999999856016075e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1176511,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1176511 Win=552 Len=0,Full_Port_Scan,Anomalous
3791,166.7262799,0.003975100000019438,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,192,Application Data,Full_Port_Scan,Anomalous
3792,166.7262814,1.499999996212864e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1177851,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1177851 Win=552 Len=0,Full_Port_Scan,Anomalous
3793,166.7262822,8.000000093488779e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1179191,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1179191 Win=552 Len=0,Full_Port_Scan,Anomalous
3794,166.7263917,0.00010949999997933446,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1180439,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1180439 Win=552 Len=0,Full_Port_Scan,Anomalous
3795,166.7264173,2.5600000014947e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1181779,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1181779 Win=552 Len=0,Full_Port_Scan,Anomalous
3796,166.726436,1.8699999998261774e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,420918,1182800,552,0,,,,,58,443  >  63074 [ACK] Seq=420918 Ack=1182800 Win=552 Len=0,Full_Port_Scan,Anomalous
3797,166.7660992,0.03966320000000678,10.33.33.87,57.144.43.32,TCP,41764,443,ACK,,False,37482,105352,130560,0,,,,,54,41764  >  443 [ACK] Seq=37482 Ack=105352 Win=130560 Len=0,Full_Port_Scan,Anomalous
3798,166.7905231,0.024423899999987952,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,128,Application Data,Full_Port_Scan,Anomalous
3799,166.8091392,0.01861610000000269,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,517,Application Data,Full_Port_Scan,Anomalous
3800,166.8091401,9.000000034120603e-07,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,136,"Application Data, Application Data",Full_Port_Scan,Anomalous
3801,166.8091886,4.849999999123611e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1182800,421455,507,0,,,,,54,63074  >  443 [ACK] Seq=1182800 Ack=421455 Win=507 Len=0,Full_Port_Scan,Anomalous
3802,166.8262544,0.017065800000011677,57.144.43.32,10.33.33.87,TCP,443,41764,ACK,,False,105352,37556,146944,0,,,,,58,443  >  41764 [ACK] Seq=105352 Ack=37556 Win=146944 Len=0,Full_Port_Scan,Anomalous
3803,166.915926,0.08967160000000263,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1182800,421455,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1182800 Ack=421455 Win=507 Len=1340 [TCP PDU reassembled in 3807],Full_Port_Scan,Anomalous
3804,166.915926,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1184140,421455,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1184140 Ack=421455 Win=507 Len=1340 [TCP PDU reassembled in 3807],Full_Port_Scan,Anomalous
3805,166.915926,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1185480,421455,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1185480 Ack=421455 Win=507 Len=1340 [TCP PDU reassembled in 3807],Full_Port_Scan,Anomalous
3806,166.915926,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1186820,421455,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1186820 Ack=421455 Win=507 Len=1340 [TCP PDU reassembled in 3807],Full_Port_Scan,Anomalous
3807,166.915926,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1119,Application Data,Full_Port_Scan,Anomalous
3808,166.9160294,0.00010340000000041982,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1267,Application Data,Full_Port_Scan,Anomalous
3809,166.9633319,0.04730249999997227,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,421455,1186820,552,0,,,,,58,443  >  63074 [ACK] Seq=421455 Ack=1186820 Win=552 Len=0,Full_Port_Scan,Anomalous
3810,166.9672023,0.0038704000000109318,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,421455,1188160,552,0,,,,,58,443  >  63074 [ACK] Seq=421455 Ack=1188160 Win=552 Len=0,Full_Port_Scan,Anomalous
3811,166.9672417,3.939999999147403e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,421455,1189225,552,0,,,,,58,443  >  63074 [ACK] Seq=421455 Ack=1189225 Win=552 Len=0,Full_Port_Scan,Anomalous
3812,166.9687876,0.001545900000024858,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,421455,1190438,552,0,,,,,58,443  >  63074 [ACK] Seq=421455 Ack=1190438 Win=552 Len=0,Full_Port_Scan,Anomalous
