Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
120,37.0032795,0.0009635999999986211,57.144.43.32,10.33.33.87,TCP,443,57589,"SYN,ACK",,False,0,1,65535,0,,,,,70,"443  >  57589 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=256",Aggressive_Scan,Anomalous
121,37.0033836,0.00010410000000149466,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,1,1,65280,0,,,,,54,57589  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0,Aggressive_Scan,Anomalous
122,37.0038824,0.000498800000002575,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,1,1,65280,1340,,,,,1394,57589  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1340 [TCP PDU reassembled in 123],Aggressive_Scan,Anomalous
123,37.0038824,0.0,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,web.whatsapp.com,,607,Client Hello (SNI=web.whatsapp.com),Aggressive_Scan,Anomalous
124,37.0180539,0.014171499999996229,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
125,37.0180553,1.4000000021496817e-06,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,2296,4608,76288,0,,,,,58,443  >  32234 [ACK] Seq=2296 Ack=4608 Win=76288 Len=0,Aggressive_Scan,Anomalous
126,37.018056,7.000000010748408e-07,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,93,Application Data,Aggressive_Scan,Anomalous
127,37.0181683,0.00011229999999784468,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5920,2331,65024,0,,,,,54,32234  >  443 [ACK] Seq=5920 Ack=2331 Win=65024 Len=0,Aggressive_Scan,Anomalous
128,37.0182501,8.18000000037955e-05,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,2331,5889,81664,0,,,,,58,443  >  32234 [ACK] Seq=2331 Ack=5889 Win=81664 Len=0,Aggressive_Scan,Anomalous
129,37.0197195,0.0014693999999977336,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,93,Application Data,Aggressive_Scan,Anomalous
130,37.0413668,0.021647299999997927,57.144.43.32,10.33.33.87,TCP,443,57589,ACK,,False,1,1341,68352,0,,,,,58,443  >  57589 [ACK] Seq=1 Ack=1341 Win=68352 Len=0,Aggressive_Scan,Anomalous
131,37.041368,1.1999999998124622e-06,57.144.43.32,10.33.33.87,TCP,443,57589,ACK,,False,1,1894,70912,0,,,,,58,443  >  57589 [ACK] Seq=1 Ack=1894 Win=70912 Len=0,Aggressive_Scan,Anomalous
132,37.0422231,0.000855100000002551,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,2833,2203,65280,0,,,,,54,45479  >  5222 [ACK] Seq=2833 Ack=2203 Win=65280 Len=0,Aggressive_Scan,Anomalous
133,37.04331,0.0010868999999971152,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1398,"Server Hello, Change Cipher Spec",Aggressive_Scan,Anomalous
134,37.0433861,7.61000000011336e-05,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,735,Application Data,Aggressive_Scan,Anomalous
135,37.0434123,2.6200000000642376e-05,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,1894,2018,65280,0,,,,,54,57589  >  443 [ACK] Seq=1894 Ack=2018 Win=65280 Len=0,Aggressive_Scan,Anomalous
136,37.0439804,0.0005681000000024028,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,118,"Change Cipher Spec, Application Data",Aggressive_Scan,Anomalous
137,37.0444882,0.0005078000000011684,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,854,Application Data,Aggressive_Scan,Anomalous
138,37.0564159,0.01192769999999399,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2203,2833,73728,0,,,,,58,5222  >  45479 [ACK] Seq=2203 Ack=2833 Win=73728 Len=0,Aggressive_Scan,Anomalous
139,37.0598457,0.0034297999999992612,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5920,2366,65024,0,,,,,54,32234  >  443 [ACK] Seq=5920 Ack=2366 Win=65024 Len=0,Aggressive_Scan,Anomalous
140,37.0812603,0.02141459999999995,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,2366,5920,81664,0,,,,,58,443  >  32234 [ACK] Seq=2366 Ack=5920 Win=81664 Len=0,Aggressive_Scan,Anomalous
141,37.089174,0.007913700000003132,57.144.43.32,10.33.33.87,TCP,443,57589,ACK,,False,2018,2758,73728,0,,,,,58,443  >  57589 [ACK] Seq=2018 Ack=2758 Win=73728 Len=0,Aggressive_Scan,Anomalous
142,37.0892006,2.6599999998211388e-05,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,243,Application Data,Aggressive_Scan,Anomalous
143,37.129716,0.040515400000003865,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,2758,2203,65280,0,,,,,54,57589  >  443 [ACK] Seq=2758 Ack=2203 Win=65280 Len=0,Aggressive_Scan,Anomalous
144,37.2157056,0.08598959999999778,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,2203,2833,73728,188,,,,,246,"5222  >  45479 [PSH, ACK] Seq=2203 Ack=2833 Win=73728 Len=188 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
145,37.2312924,0.015586800000001233,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,2366,5920,81664,1340,,,,,1398,443  >  32234 [ACK] Seq=2366 Ack=5920 Win=81664 Len=1340 [TCP PDU reassembled in 146],Aggressive_Scan,Anomalous
146,37.2327832,0.0014907999999991262,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1220,"Application Data, Application Data",Aggressive_Scan,Anomalous
147,37.2328494,6.619999999912807e-05,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5920,4868,65280,0,,,,,54,32234  >  443 [ACK] Seq=5920 Ack=4868 Win=65280 Len=0,Aggressive_Scan,Anomalous
148,37.2353144,0.0024650000000008276,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1293,Application Data,Aggressive_Scan,Anomalous
149,37.2558263,0.02051190000000247,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,2833,2391,65024,0,,,,,54,45479  >  5222 [ACK] Seq=2833 Ack=2391 Win=65024 Len=0,Aggressive_Scan,Anomalous
150,37.2750624,0.019236100000000533,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5920,6103,64256,0,,,,,54,32234  >  443 [ACK] Seq=5920 Ack=6103 Win=64256 Len=0,Aggressive_Scan,Anomalous
151,37.2892981,0.014235700000000406,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,246,Application Data,Aggressive_Scan,Anomalous
152,37.3298096,0.040511499999993816,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,2758,2391,65024,0,,,,,54,57589  >  443 [ACK] Seq=2758 Ack=2391 Win=65024 Len=0,Aggressive_Scan,Anomalous
153,37.4837652,0.1539556000000033,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,96,Application Data,Aggressive_Scan,Anomalous
154,37.4916568,0.007891600000000665,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,2833,2391,65024,249,,,,,303,"45479  >  5222 [PSH, ACK] Seq=2833 Ack=2391 Win=65024 Len=249 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
155,37.5242159,0.032559100000000285,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2391,3082,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2391 Ack=3082 Win=76288 Len=0,Aggressive_Scan,Anomalous
156,37.5655122,0.041296299999999064,57.144.43.32,10.33.33.87,TCP,443,57589,ACK,,False,2391,2800,73728,0,,,,,58,443  >  57589 [ACK] Seq=2391 Ack=2800 Win=73728 Len=0,Aggressive_Scan,Anomalous
157,37.7211945,0.15568230000000227,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,2391,3082,76288,81,,,,,139,"5222  >  45479 [PSH, ACK] Seq=2391 Ack=3082 Win=76288 Len=81 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
158,37.7212808,8.629999999953952e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,2472,3082,76288,133,,,,,191,"5222  >  45479 [PSH, ACK] Seq=2472 Ack=3082 Win=76288 Len=133 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
159,37.7212999,1.9099999995830785e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3082,2605,64768,0,,,,,54,45479  >  5222 [ACK] Seq=3082 Ack=2605 Win=64768 Len=0,Aggressive_Scan,Anomalous
160,37.7230143,0.0017144000000044457,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,86,Application Data,Aggressive_Scan,Anomalous
161,37.7230341,1.9799999996905626e-05,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
162,37.7230581,2.400000000335467e-05,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,2800,2443,65024,0,,,,,54,57589  >  443 [ACK] Seq=2800 Ack=2443 Win=65024 Len=0,Aggressive_Scan,Anomalous
163,37.7231288,7.069999999487209e-05,57.144.43.32,10.33.33.87,TCP,443,57589,"FIN,ACK",,False,2443,2800,73728,0,,,,,58,"443  >  57589 [FIN, ACK] Seq=2443 Ack=2800 Win=73728 Len=0",Aggressive_Scan,Anomalous
164,37.7231428,1.4000000000180535e-05,10.33.33.87,57.144.43.32,TCP,57589,443,ACK,,False,2800,2444,65024,0,,,,,54,57589  >  443 [ACK] Seq=2800 Ack=2444 Win=65024 Len=0,Aggressive_Scan,Anomalous
165,37.7232462,0.00010340000000041982,10.33.33.87,57.144.43.32,TCP,57589,443,"FIN,ACK",,False,2800,2444,65024,0,,,,,54,"57589  >  443 [FIN, ACK] Seq=2800 Ack=2444 Win=65024 Len=0",Aggressive_Scan,Anomalous
166,37.7550809,0.031834700000004545,57.144.43.32,10.33.33.87,TCP,443,57589,ACK,,False,2444,2801,73728,0,,,,,58,443  >  57589 [ACK] Seq=2444 Ack=2801 Win=73728 Len=0,Aggressive_Scan,Anomalous
167,37.8012021,0.046121199999994644,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=8846e8078480cdc9, PKN: 1, PADDING, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PADDING, PING",Aggressive_Scan,Anomalous
168,37.8013359,0.00013380000000040582,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=8846e8078480cdc9, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING",Aggressive_Scan,Anomalous
169,37.801715,0.0003791000000035183,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,122,"0-RTT, DCID=8846e8078480cdc9",Aggressive_Scan,Anomalous
170,37.802135,0.0004199999999983106,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,124,Application Data,Aggressive_Scan,Anomalous
171,37.8422496,0.040114600000002554,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1278,"Initial, SCID=9700c1322037d4aa, PKN: 5244236, CRYPTO, ACK, PADDING",Aggressive_Scan,Anomalous
172,37.8423691,0.00011949999999671945,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,970,"Handshake, SCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
173,37.842405,3.5900000000310683e-05,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,6103,5990,81664,0,,,,,58,443  >  32234 [ACK] Seq=6103 Ack=5990 Win=81664 Len=0,Aggressive_Scan,Anomalous
174,37.842406,9.999999974752427e-07,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,93,Application Data,Aggressive_Scan,Anomalous
175,37.8424073,1.300000000981072e-06,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,215,Application Data,Aggressive_Scan,Anomalous
176,37.8424674,6.009999999889715e-05,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5990,6295,65280,0,,,,,54,32234  >  443 [ACK] Seq=5990 Ack=6295 Win=65280 Len=0,Aggressive_Scan,Anomalous
177,37.8436662,0.0011988000000044963,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,123,"Handshake, DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
178,37.8439992,0.00033299999999769625,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
179,37.8440004,1.1999999998124622e-06,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
180,37.845182,0.0011816000000024474,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,126,Protected Payload (KP0),Aggressive_Scan,Anomalous
181,37.8567314,0.011549399999999821,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3082,2605,64768,64,,,,,118,"45479  >  5222 [PSH, ACK] Seq=3082 Ack=2605 Win=64768 Len=64 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
182,37.8720783,0.015346899999997277,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,77,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
183,37.8737397,0.0016614000000032547,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,2605,3082,76288,72,,,,,130,"5222  >  45479 [PSH, ACK] Seq=2605 Ack=3082 Win=76288 Len=72 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
184,37.8752895,0.0015497999999993795,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,85,"Handshake, SCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
185,37.8752912,1.6999999985500835e-06,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,158,Protected Payload (KP0),Aggressive_Scan,Anomalous
186,37.8754055,0.00011429999999990059,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,318,Protected Payload (KP0),Aggressive_Scan,Anomalous
187,37.8757634,0.00035789999999735755,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,76,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
188,37.8842293,0.008465900000004467,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5990,6326,65280,0,,,,,54,32234  >  443 [ACK] Seq=5990 Ack=6326 Win=65280 Len=0,Aggressive_Scan,Anomalous
189,37.8896305,0.005401200000001438,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3146,2677,64768,75,,,,,129,"45479  >  5222 [PSH, ACK] Seq=3146 Ack=2677 Win=64768 Len=75 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
190,37.8942785,0.004647999999995989,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3146,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3146 Win=76288 Len=0,Aggressive_Scan,Anomalous
191,37.895178,0.0008995000000027176,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3221,2677,64768,100,,,,,154,"45479  >  5222 [PSH, ACK] Seq=3221 Ack=2677 Win=64768 Len=100 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
192,37.8953537,0.0001756999999997788,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3321,2677,64768,92,,,,,146,"45479  >  5222 [PSH, ACK] Seq=3321 Ack=2677 Win=64768 Len=92 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
193,37.8956444,0.00029070000000075424,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3413,2677,64768,92,,,,,146,"45479  >  5222 [PSH, ACK] Seq=3413 Ack=2677 Win=64768 Len=92 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
194,37.8959922,0.00034780000000012024,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3505,2677,64768,92,,,,,146,"45479  >  5222 [PSH, ACK] Seq=3505 Ack=2677 Win=64768 Len=92 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
195,37.8961259,0.0001336999999992372,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3597,2677,64768,92,,,,,146,"45479  >  5222 [PSH, ACK] Seq=3597 Ack=2677 Win=64768 Len=92 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
196,37.8965234,0.00039749999999827423,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3689,2677,64768,70,,,,,124,"45479  >  5222 [PSH, ACK] Seq=3689 Ack=2677 Win=64768 Len=70 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
197,37.934798,0.03827460000000116,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3221,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3221 Win=76288 Len=0,Aggressive_Scan,Anomalous
198,37.9347987,7.000000010748408e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3321,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3321 Win=76288 Len=0,Aggressive_Scan,Anomalous
199,37.9417466,0.006947900000000118,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3413,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3413 Win=76288 Len=0,Aggressive_Scan,Anomalous
200,37.9417472,5.999999999062311e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3505,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3505 Win=76288 Len=0,Aggressive_Scan,Anomalous
201,37.9417839,3.669999999544871e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3597,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3597 Win=76288 Len=0,Aggressive_Scan,Anomalous
202,37.9432983,0.0015144000000049118,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3689,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3689 Win=76288 Len=0,Aggressive_Scan,Anomalous
203,37.9432987,3.999999975690116e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3759,76288,0,,,,,58,5222  >  45479 [ACK] Seq=2677 Ack=3759 Win=76288 Len=0,Aggressive_Scan,Anomalous
204,38.1316161,0.18831740000000252,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,2677,3759,76288,1340,,,,,1398,5222  >  45479 [ACK] Seq=2677 Ack=3759 Win=76288 Len=1340 [TCP PDU reassembled in 579],Aggressive_Scan,Anomalous
205,38.1335288,0.001912699999998324,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,4017,3759,76288,1017,,,,,1075,"5222  >  45479 [PSH, ACK] Seq=4017 Ack=3759 Win=76288 Len=1017 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
206,38.1336067,7.790000000085229e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3759,5034,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3759 Ack=5034 Win=65280 Len=0,Aggressive_Scan,Anomalous
207,38.1424381,0.008831399999998268,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,5034,3759,76288,72,,,,,130,"5222  >  45479 [PSH, ACK] Seq=5034 Ack=3759 Win=76288 Len=72 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
208,38.1832444,0.04080629999999985,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3759,5106,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3759 Ack=5106 Win=65280 Len=0,Aggressive_Scan,Anomalous
209,38.2953527,0.11210830000000271,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3759,5106,65280,77,,,,,131,"45479  >  5222 [PSH, ACK] Seq=3759 Ack=5106 Win=65280 Len=77 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
210,38.3294797,0.03412699999999802,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,5106,3836,76288,0,,,,,58,5222  >  45479 [ACK] Seq=5106 Ack=3836 Win=76288 Len=0,Aggressive_Scan,Anomalous
211,38.3777359,0.04825619999999731,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,144,Application Data,Aggressive_Scan,Anomalous
212,38.3799254,0.0021895000000000664,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
213,38.3800534,0.00012800000000368073,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
214,38.415497,0.035443600000000686,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,216,281,18,0,,,,,58,443  >  33438 [ACK] Seq=216 Ack=281 Win=18 Len=0,Aggressive_Scan,Anomalous
215,38.5180748,0.10257779999999883,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,5106,3836,76288,70,,,,,128,"5222  >  45479 [PSH, ACK] Seq=5106 Ack=3836 Win=76288 Len=70 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
216,38.5486589,0.03058409999999867,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,5176,3836,76288,74,,,,,132,"5222  >  45479 [PSH, ACK] Seq=5176 Ack=3836 Win=76288 Len=74 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
217,38.5487338,7.490000000132113e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3836,5250,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3836 Ack=5250 Win=65280 Len=0,Aggressive_Scan,Anomalous
218,38.5497832,0.001049399999999423,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,5250,3836,76288,107,,,,,165,"5222  >  45479 [PSH, ACK] Seq=5250 Ack=3836 Win=76288 Len=107 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
219,38.5517227,0.0019394999999988727,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,5357,3836,76288,1340,,,,,1398,5222  >  45479 [ACK] Seq=5357 Ack=3836 Win=76288 Len=1340 [TCP PDU reassembled in 579],Aggressive_Scan,Anomalous
220,38.551726,3.3000000030369847e-06,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,6697,3836,76288,1340,,,,,1398,"5222  >  45479 [PSH, ACK] Seq=6697 Ack=3836 Win=76288 Len=1340 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
221,38.5518201,9.409999999832053e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3836,8037,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3836 Ack=8037 Win=65280 Len=0,Aggressive_Scan,Anomalous
222,38.5518892,6.909999999749061e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,8037,3836,76288,1340,,,,,1398,5222  >  45479 [ACK] Seq=8037 Ack=3836 Win=76288 Len=1340 [TCP PDU reassembled in 579],Aggressive_Scan,Anomalous
223,38.5519118,2.260000000120499e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3836,9377,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3836 Ack=9377 Win=65280 Len=0,Aggressive_Scan,Anomalous
224,38.551944,3.219999999970469e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,9377,3836,76288,88,,,,,146,"5222  >  45479 [PSH, ACK] Seq=9377 Ack=3836 Win=76288 Len=88 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
225,38.559194,0.0072499999999990905,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,9465,3836,76288,1340,,,,,1398,5222  >  45479 [ACK] Seq=9465 Ack=3836 Win=76288 Len=1340 [TCP PDU reassembled in 579],Aggressive_Scan,Anomalous
226,38.5593124,0.00011840000000518103,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3836,10805,65280,0,,,,,54,45479  >  5222 [ACK] Seq=3836 Ack=10805 Win=65280 Len=0,Aggressive_Scan,Anomalous
227,38.5594461,0.0001336999999992372,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,10805,3836,76288,937,,,,,995,"5222  >  45479 [PSH, ACK] Seq=10805 Ack=3836 Win=76288 Len=937 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
228,38.5990599,0.03961379999999792,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,3836,11742,64512,0,,,,,54,45479  >  5222 [ACK] Seq=3836 Ack=11742 Win=64512 Len=0,Aggressive_Scan,Anomalous
229,38.6086648,0.009604899999999361,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,3836,11742,64512,63,,,,,117,"45479  >  5222 [PSH, ACK] Seq=3836 Ack=11742 Win=64512 Len=63 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
230,38.6336177,0.024952900000002387,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,11742,3899,76288,0,,,,,58,5222  >  45479 [ACK] Seq=11742 Ack=3899 Win=76288 Len=0,Aggressive_Scan,Anomalous
231,38.6538565,0.020238800000001334,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,HTTPS,media.famd3-3.fna.whatsapp.net,,,90,Standard query 0xfcef HTTPS media.famd3-3.fna.whatsapp.net,Aggressive_Scan,Anomalous
232,38.6541462,0.0002896999999961736,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,A,media.famd3-3.fna.whatsapp.net,,,90,Standard query 0xf51f A media.famd3-3.fna.whatsapp.net,Aggressive_Scan,Anomalous
233,38.6934781,0.03933190000000053,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,115,Standard query response 0xfcef HTTPS media.famd3-3.fna.whatsapp.net HTTPS,Aggressive_Scan,Anomalous
234,38.694402,0.0009238999999965358,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,106,Standard query response 0xf51f A media.famd3-3.fna.whatsapp.net A 1.38.2.36,Aggressive_Scan,Anomalous
235,38.6951469,0.0007449000000008255,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
236,38.6956458,0.0004989000000037436,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
